articl	0.0020259060066867584
page	0.0035062890837164367
the	0.00433695456437678
edit	0.0030856110188475353
wikipedia	0.004655671707320401
use	0.0012003728646093617
talk	0.002283011337742832
you	0.018884323455569195
like	0.004511352970405404
one	0.0021041496458413076
pleas	0.001814058524564252
would	0.0012898260226152955
delet	0.0023768661399110177
dont	0.005029632495319211
thank	0.0016125346662304418
sourc	0.0006070485181342435
see	0.0013153712253240431
think	0.002103402082008221
make	0.001778398272162715
also	0.0011803057304511026
know	0.0025329043331205714
time	0.0016300060804875119
peopl	0.002526372615137202
say	0.0018895707848233985
get	0.004854473306212282
thi	0.002745386514200588
block	0.0030222364208977765
need	0.0015532917285563694
may	0.0004724465891982865
remov	0.0007799558160822484
want	0.00275755125409139
name	0.0009386194464736682
link	0.00019010216633132303
your	0.008873642775258749
person	0.0012204705889745442
discuss	0.00044403741338500043
look	0.0011464145150494325
user	0.0013394037418961592
work	0.0009014598141695037
even	0.001104907279961826
help	0.0004628947258156028
inform	0.0006479404378839797
that	0.001882378116367355
good	0.0012813073519298823
refer	0.0003738534550815479
comment	0.0008360647161202672
fuck	0.0901812208662991
chang	0.0010303155572659803
way	0.0009222808118361724
well	0.0013034208813396035
list	0.00026086047761735183
could	0.0007147393770443802
imag	0.00026507661733482854
editor	0.0009312021799530142
tri	0.001160853250677872
section	0.000176607962903074
and	0.003293721619180506
point	0.0004062700325427148
question	0.0003058247872854811
new	0.0005903378122529124
thing	0.0012711934875012539
read	0.0008280661710597844
ad	0.0004200697052445622
take	0.0016333393878741696
first	0.0005243673595789671
fact	0.0005969813735820264
there	0.0005565262055355638
seem	0.0003840526896903642
vandal	0.0017597151248697131
find	0.000897818942599751
state	0.00026827434606291567
reason	0.0006226974975107134
revert	0.0014450798886279988
right	0.001501838240956713
made	0.0007259565244173541
mani	0.0004292124058504503
ask	0.0003892546417213305
place	0.00040398149383112896
much	0.0005795139140121873
realli	0.0012441701480711673
what	0.0031276171468183215
mean	0.0009366454337152906
ive	0.0004232306243106617
includ	0.00014094985847187038
sinc	0.0003860019240554058
add	0.000345991205493583
tag	9.466879259323466e-05
note	0.00024064766232857098
word	0.00065509358478843
creat	0.00017937335814413396
call	0.0009547767836276408
back	0.001611290450511313
contribut	0.0004979514138756181
someon	0.0007929599976281886
post	0.0011988923134126773
polici	0.00010344157129980702
still	0.0010228169304404159
issu	0.00012924898082890848
content	0.00015210550691496032
stop	0.0026482914017713806
two	0.0005347654027281413
actual	0.00040611211507163205
year	0.0007141457673138652
consid	0.0003297052665527254
put	0.0008193656291829678
said	0.001469599475311224
but	0.0006185782882730448
someth	0.0007228809004899638
case	0.00022896337618641242
claim	0.00019522784377631964
go	0.0021339352317951282
mention	0.00025895384192822204
come	0.001446034639084376
without	0.0003321774901483628
feel	0.0007571646847059893
show	0.00047056563453984606
sure	0.00036227579959985834
problem	0.0007718070765025714
hope	0.0018218079424007353
let	0.0008789627145698393
give	0.0019547767782040165
it	0.0013054050517427454
differ	0.00029705010067369934
histori	0.0002943305122465028
interest	0.00020893597105253706
believ	0.00036843696975204834
utc	0.0005019141564517515
subject	0.0001963778240032583
doesnt	0.0005796054860324894
keep	0.0011787989387473292
welcom	9.577811955164437e-05
anoth	0.0006013767971292464
write	0.00078640689196657
day	0.0009017090795076015
notabl	0.00020321956806675215
might	0.00020390327129191882
continu	0.0003812602928827523
part	0.00034194686517904444
start	0.0003389870114207563
howev	0.00012189165078421974
suggest	0.0002020633718341586
attack	0.0007224320299341238
never	0.0010995742391465583
request	0.0002127507504725418
done	0.00047972752065006483
origin	0.0001161469860408548
understand	0.0004542052400886952
cant	0.0017769067959355876
follow	0.0002197452580542948
better	0.001054337780015041
support	0.00028521984373756253
gener	0.00011084938416742851
view	0.00012866260104899834
copyright	8.631046285082819e-05
agre	0.00018818554137844872
admin	0.0013595308681251675
anyth	0.0008073951293307679
regard	0.0002616873108403809
provid	9.253546886376961e-05
ill	0.0019257967239572683
didnt	0.0008992010716530494
other	0.0003493181522214852
how	0.0012798358840811603
book	0.0001331634099980162
wiki	0.0010101920882138642
best	0.0005451749303953655
site	0.0007091391762373925
check	0.0002803134863025011
war	0.0004826062736627586
notic	8.47284676584522e-05
opinion	0.0004085150849059453
current	9.14131919741901e-05
leav	0.0012763337853363684
free	0.00043604394817001413
alreadi	0.0003979835056856868
appear	0.00011385680267355984
wrong	0.0008762360714037471
explain	9.195089334528277e-05
review	6.986159716262298e-05
whi	0.0023519264949831017
move	0.00016887222068844485
noth	0.0011708084616847273
rule	0.00036979373906395537
term	6.583039761158378e-05
though	0.0002604329712509126
littl	0.0025043581613849266
messag	0.0009187423729075282
for	0.0007168186857187799
anyon	0.0003254388195085655
reliabl	0.00015770731785050347
world	0.0006779064580012776
account	0.0006369350518844334
exampl	7.583374834759885e-05
last	0.000716170997943601
not	0.0009519125857082259
correct	0.0002011429537671032
must	0.000666610686360598
speedi	1.8675448057768926e-05
tell	0.0013397668649784101
found	0.00024565102820318967
number	0.0001672986682390945
suck	0.015461974647672865
rather	0.00010637984614770723
text	0.00041049503598444435
exist	0.00026391160544505973
live	0.0008048188199948987
long	0.0008099760774757075
report	0.0005683126884750625
isnt	0.0004905359315072569
thought	0.0003589317072568765
care	0.0013346338435797874
sorri	0.0007143729123242863
possibl	9.293657497467266e-05
import	0.00022410589712512164
matter	0.00034174267290507944
probabl	0.0002983860559239441
great	0.00019939981727609154
lot	0.0005347705540226264
address	0.000590927549619985
warn	0.0012874197264724676
websit	0.000352936963859778
els	0.00045738421563288744
cite	0.0001010408201966623
fair	0.0001526265711302444
guidelin	4.975271289697945e-05
accept	0.00033216139975526034
statement	0.00010937483890354473
got	0.0010369201154012675
group	0.00010604534755796283
english	0.00031194940747935793
recent	9.325316103900706e-05
everi	0.0005621553616801136
materi	3.899166700756478e-05
simpli	7.553394606836224e-05
languag	0.00014461119891019878
titl	0.00010042157474072827
hello	0.0015291239722685288
either	0.0002194110523769646
all	0.002072708835420307
least	0.000351017756706228
consensu	0.0002699108572678335
idea	0.0004772816309905881
evid	6.848144766688769e-05
enough	0.00039886666237580313
templat	0.00011991084487282129
life	0.002425704137808
quit	0.0005796204946094689
far	0.00021303494597530202
research	9.403200611643736e-05
around	0.0007850232063890936
are	0.003118256706726205
version	4.114549142852019e-05
complet	0.0005610102169389333
ye	0.00040558326105283624
shit	0.012875273060465256
yet	0.00039314664167179624
date	0.00010751037290379239
etc	8.493964444111391e-05
encyclopedia	0.0004743072015757307
ban	0.001576013378659625
hate	0.0021095546290929427
they	0.0006279536741407158
given	0.0001524291596212967
commun	0.00023250459522796367
happen	0.0005291232756902003
quot	8.235270396083254e-05
clear	9.795174889144427e-05
specif	5.649344034388892e-05
clearli	0.00017441514690894514
real	0.0008027518884804885
administr	0.0006799925497686797
bad	0.0004980739818977957
nation	0.00016131855964290575
pictur	0.00027694210281344164
bit	0.00023560365742826927
guy	0.0014358100950084636
base	0.00010316839407759567
end	0.0003291947505523867
mayb	0.00036927721765109826
violat	6.7323172035935e-05
ever	0.0009698060608606626
instead	0.0003820157061030137
relat	8.372961980733725e-05
just	0.0009374369618345822
topic	8.060414022335729e-05
posit	3.351545175980915e-05
improv	4.400107219470407e-05
alway	0.0003602232050394619
old	0.0012768287607453168
sever	8.452716186259518e-05
redirect	0.0003557011538478859
nigger	0.005553891308931721
countri	0.00044567086623266595
perhap	6.298647667624604e-05
true	0.0005098675015360139
concern	0.0002479129172274516
allow	0.0001905848828011652
whether	7.085475154937827e-05
upload	5.859000044784603e-05
author	0.0001091662833979368
media	0.00024752416735416226
written	0.00014539590527869116
addit	0.00018386192537315436
involv	0.00010570787377587768
public	0.00023936259582516933
pov	6.092354055291761e-05
present	0.0001056188693628957
criteria	1.0468798259362017e-05
die	0.00466474241379663
sign	0.0005699955140836812
answer	0.00016564155726704467
propos	2.430935610834051e-05
love	0.0018929186087186993
american	0.0007614226254265981
critic	7.409018538441381e-05
definit	7.187442173092698e-05
kind	0.00036297265109614074
polit	0.00012218455279319624
sentenc	7.043797013457757e-05
citat	7.903865345349877e-05
respons	0.0002299170382088713
argument	6.133694649971583e-05
second	0.0002088780907691587
here	0.0007292377910365225
cannot	0.00011867112398535654
jew	0.0012546250144519235
game	0.00019384245239303246
disput	3.601015478267529e-05
project	0.00011150966273461021
top	0.00017491950651059448
school	0.00040288562036107806
wish	0.0003849884104178922
decid	0.00015064384897833875
major	0.0002002483052788269
neutral	5.266951382149567e-05
play	0.00036412652983340414
can	0.0008965859359546221
action	0.00014531874033316938
publish	3.4834406599896316e-05
accus	0.000178064780875789
learn	0.00039985463460611326
cours	0.00012581154535651012
summari	3.8323751340195394e-05
line	0.00011159859522917103
main	0.00012875212251820117
man	0.0013603056238019363
appreci	0.00012380784837385313
result	5.700817159687916e-05
experi	0.00010666752193005137
test	0.00028243331352548813
common	7.188578526935171e-05
ignor	0.000824760688174191
whole	0.0004360080067858579
requir	2.551909935423302e-05
attempt	0.0001147262773042128
mind	0.00035365769768214074
relev	8.567632466542104e-05
entir	0.00016252524113788297
anyway	0.00036637776626919044
order	0.00010439282363160262
left	0.00021983851489089728
hey	0.0035921198340466668
detail	4.329765295988433e-05
power	0.0005736070811316383
seen	0.00020335095272766256
offici	0.00010404973956919322
ass	0.008886006513551335
three	9.478919874928444e-05
gay	0.004319602755966876
describ	2.4361075402511565e-05
lead	9.167828968052394e-05
appropri	0.0001332156457383479
verifi	8.715649916689748e-05
type	0.00020514276582857157
sens	0.00014536809217539212
now	0.0009300252519673862
happi	0.00021171634546835304
member	0.00028482900401783306
less	0.00021493286083210979
becom	0.0001703128682683512
will	0.0012055429198187507
act	0.00030559989499587465
big	0.0023634272619846375
form	8.544291170486292e-05
style	2.8987746606785387e-05
week	0.0001688012886174964
faggot	0.010417722171858925
object	3.328800722617655e-05
fix	0.00024954017566209145
known	9.471370869037948e-05
past	0.00012686074252267498
entri	0.0001353028294206073
repli	0.00030794662771142496
unit	5.142266837380137e-05
nomin	2.298601397681708e-05
