articl	0.003085647143983001
page	0.0020841408286067726
the	0.002035003635941291
edit	0.001895838068764404
wikipedia	0.0020129895025327773
use	0.0014556013820244819
talk	0.0018482090597184348
you	0.006276496293218315
like	0.002425298650845687
one	0.0015877895204849403
pleas	0.0015631093468175606
would	0.0016689853886337933
delet	0.0013170392954289535
dont	0.002495919131769906
thank	0.0016341205602682161
sourc	0.001040545895998124
see	0.0012848511200648134
think	0.0015367880584059314
make	0.0012247658832969645
also	0.0011523343435364988
know	0.001788301315622753
time	0.001172598764635495
peopl	0.0015464262140368226
say	0.0012945703928930604
get	0.0021648501826474257
thi	0.0013783106021705703
block	0.0016288659834330396
need	0.0009046619800434392
may	0.0006863807717879591
remov	0.0008825381145316164
want	0.0013739372303538334
name	0.0008305252862379805
link	0.0005762618077673259
your	0.0026150348238490346
person	0.0009372645961216406
discuss	0.0006565636204725631
look	0.0009117510321014115
user	0.0010132770684031808
work	0.0007187018589973646
even	0.0009394531021369185
help	0.000568378629108579
inform	0.000573875111468857
that	0.00124843566043745
good	0.0009136091198069318
refer	0.000604856568183565
comment	0.0008086392535302982
fuck	0.18970346506640834
chang	0.0008302507673771911
way	0.000936193424970045
well	0.0010168032068826273
list	0.0004921323061784943
could	0.0006094277934448398
imag	0.00027321343899684204
editor	0.000593008896122438
tri	0.0008931209789604315
section	0.0004911308882249878
and	0.0014690697687354775
point	0.0005571099958366977
question	0.00047904027619410325
new	0.0006572700702353257
thing	0.0009805660727311592
read	0.0007209225458035003
ad	0.0006045662507914603
take	0.0008968909343636268
first	0.0005520724591734899
fact	0.0007139659984080095
there	0.0006502786806097804
seem	0.0006365315851554792
vandal	0.0010888935133393518
find	0.0004936377010078401
state	0.00047877486761296645
reason	0.0005281955725715978
revert	0.000892524267171698
right	0.0010136352081542947
made	0.0006259193846465815
mani	0.0005950109841919432
ask	0.0004466114729054279
place	0.0004199978254138069
much	0.0006216575597783522
realli	0.0009883680584219115
what	0.001469412177904804
mean	0.0007014855804407741
ive	0.0005137075540741972
includ	0.0003925471084440266
sinc	0.0004559376867257096
add	0.00038773686748081864
tag	0.00014253682760062935
note	0.0003677302000795516
word	0.0006391613079255081
creat	0.00029644715778568163
call	0.0009731991865053302
back	0.0008367294519651285
contribut	0.0003502477459642403
someon	0.0006656495991646164
post	0.0005842258658325383
polici	0.00028973068610011724
still	0.0006807335923754803
issu	0.00030750914624103114
content	0.00025678247740455664
stop	0.0016068211374387815
two	0.0004212673443868885
actual	0.0005409253991247862
year	0.0005945894464237215
consid	0.0003622920513941514
put	0.0005942595000077893
said	0.000621604594560891
but	0.0005434245286928819
someth	0.0006292158562554227
case	0.00038912455671535597
claim	0.00034554214072151187
go	0.0008548330263128613
mention	0.00037783322477006036
come	0.0008479769223827374
without	0.0003780500531611916
feel	0.0005272548160623122
show	0.00045111487599734304
sure	0.00044492590200546054
problem	0.0005259494921534051
hope	0.0005130576494100924
let	0.0006991266727787997
give	0.0009404414930927309
it	0.0008363259213224146
differ	0.00031017970965970275
histori	0.00030994223970838607
interest	0.0002752467543223683
believ	0.0004519340584948583
utc	0.0006078056468913647
subject	0.00016513243981796817
doesnt	0.0004965232528762508
keep	0.0007194079077669505
welcom	0.00025468693157540135
anoth	0.0005194900341473042
write	0.0004652614241901861
day	0.0006151338825166128
notabl	0.00017055463158235085
might	0.0003393200971036786
continu	0.00045007485863849246
part	0.0003309712837056459
start	0.0003976475786784603
howev	0.00026021358719549966
suggest	0.0003432693412614975
attack	0.0005867167761466448
never	0.0005979673690866694
request	0.0003084361147667229
done	0.00042760085705457703
origin	0.000244562196138226
understand	0.00038132353449443654
cant	0.000842439313976701
follow	0.00028074344569069867
better	0.0005495977252145181
support	0.0003063314079767955
gener	0.00021155473922889836
view	0.00020781350346792132
copyright	0.00011118068147867143
agre	0.0003824102165014704
admin	0.0005774419719388954
